INT1	INT2	INT3	INT4	INT5	LONG1	LONG2	LONG3	LONG4	LONG5	FLOAT1	FLOAT2	FLOAT3	FLOAT4	FLOAT5	DOUBLE1	DOUBLE2	DOUBLE3	DOUBLE4	DOUBLE5	BOOL1	BOOL2	BOOL3	BOOL4	BOOL5
842069606	1472454816	262819055	1726211602	-1786788974	-6661543722745856	763699522437119	-2103119634759680	7865828854726655	-7121838127710207	599330121.4231623	1058880130.7446147	1743219300.4347837	128358081.57845083	808150818.3745133	7274695916188415	580167147684833.9	1363922551736031.8	6479736482905341	1384625344027983.8	true	true	true	true	false
-1981960219	1419186245	-761052754	2130858487	-862949523	3625544587411455	7296694685270015	4499462403653631	7668564358070271	3044816334094335	2047332480.300918	912526115.6787368	1359519374.098521	759466786.9410797	667305524.7842405	2107410354712833.8	5352569543807765	3585839946900933.5	6139872796227087	6321387052039611	false	true	true	false	true
102531701	-2009942808	-1245294498	-340312505	-2100238159	-1850042101006336	4104010143367167	7066563362422783	1371380712996863	-4518971864776704	672704141.8562886	1360478465.8527029	1632465038.8224363	2111687709.9986548	577620983.6237044	5803137665463161	4609567907163597	2866392130588861.5	1967224077874329.8	3006730979011881.5	false	true	true	true	true
-749276524	-1617564299	907706224	-662281373	1710110744	6570672012656639	-5639666493554688	1491648160727039	-3851279658909696	6253888827031551	1994559691.2935605	1887350711.3908706	2007814093.9775062	1176603269.2350833	1463039725.9502537	8834047403061891	5856343236060281	1316128852750203.8	8965961685947035	4560119618448361	false	false	true	false	false
-1961231271	2059098444	-933238884	1810914380	-1378695407	7834295305502719	-6884920278384639	7730856403664895	2732748817039359	-7321348808376319	1648278197.4525235	1103067712.6584642	645886065.5939832	1436113940.714405	160605095.2495723	6580554128054509	5459918151869385	6460658003651639	4443076456006817.5	8670397393538127	false	true	false	false	true
-1914241368	1229726853	-64708478	-1549929109	-1475471119	8418191235612671	4468676828856319	5407047810023423	916731111407615	2255197137010687	1066104419.6244113	2146055849.1358445	1894837403.0253792	73842449.73592053	1060546197.852059	2245695841775515.8	2007206297152335.8	8831320325293265	7948196520155525	1611365100190371.8	true	true	true	true	true
-2000461386	1883371969	-1551045142	-49884693	627695719	8535025414832127	-435614650466304	9004801476001791	1719521404518399	2902727159971839	1104326695.0113568	1032654285.3638365	411334603.8571105	1749025569.784369	1700612975.7267718	3207274995824509.5	7944419983154287	4706094461597469	2084203109542099.8	6984000075475709	false	true	true	false	true
-1743385348	575616218	916106565	-1285422739	1757137832	8492078778548223	5191230191304703	-5556436125876224	6035789125255167	-7068406851305471	1665203002.5950937	2050907188.3118744	1331412722.0036418	457706628.414154	526483231.40798724	8104200343451449	1009608108711725.9	8393051383453653	5489918172549361	8834823663190607	true	false	false	true	true
602240807	-919943331	-66356991	-1537911254	-1642437650	-8297296072540159	-7257128611872767	780166116671487	-5329352065548288	-2886188318851072	504861728.89415073	709069268.7837837	973936965.5162767	435734224.0043818	399068027.3877769	7766841808674325	3977802467540563.5	6802755454834697	2701940359292405.5	4854773346049999	true	true	false	false	true
-961028395	1541254795	-1183971285	1670174170	458435271	-7083869689872383	6978297825067007	410157976649727	4795551715426303	5729043286589439	1811430806.9199874	1347357548.5873442	415775376.6245963	268715147.56370205	1268288407.9902134	8231449172043437	1668973696442457.8	4506808964327867	1594244759677093.8	2621702934204635.5	true	true	true	true	false
2036853687	-1953911436	210822436	1324948019	-1880939000	4154850375892991	-7861970350899199	5238777681281023	3931160409276415	5637088552681471	1241250087.959789	1968290407.6550243	1745767269.1884136	916355190.5616031	2034748118.8493335	2388552007266437.5	3446922185108577.5	8518356218319173	3724150349383687.5	8120365346524153	true	true	true	false	false
409611546	929857009	-1946052671	-2001550775	167914331	1472987458961407	-463642386497536	-8277284880383999	-7061566994251775	-2734754466103296	202760120.9809356	1480378493.601472	1714388440.3837755	1336458770.624132	1893104117.5111058	5947622781783835	6624507037470043	6342795216322971	8305442041402443	1198412938765775.8	false	true	false	false	false
-1853462783	-638123532	-1935987741	368215049	-883751455	-8030553165004799	4460371058360319	6785046090350591	-2646702842445824	-1767232992444416	390824713.9490267	967658775.2339534	698600910.8652942	1143357611.1728287	675839460.1440933	4369435209930005.5	4178564772911517.5	5780413304420631	821668106053285.9	4573371579090783	true	false	false	true	true
-1478884425	-1330836963	-1566556065	614627637	1843611442	-3030071765893120	6973160012382207	3804021919842303	-4336514590834688	-2322996500889600	1468684737.499461	499486417.39425766	102421888.89890939	1436259383.477511	1020118007.2524981	768298538908905.9	3044804544972525.5	3851890072339523.5	338506682443093.94	292167662962627.94	false	true	false	true	false
559956282	-665836653	-990676557	1162322912	439785023	-2019331244294144	7785349522653183	3629573950406655	-5306324476755968	-8595826657984511	907492752.1888316	248017346.00742033	562414188.8755319	1946805950.3058789	348155017.0575852	1447034494052979.8	6896081880847275	6800639783831815	5977336968088993	7125591134636051	false	false	false	false	false
-1824176033	1658655902	-1367414733	1768077026	114461864	-3641086153064448	-3237178175913984	3639255783964671	-3899229269393408	6153412500520959	1188051380.7126315	822951022.1230197	1237119295.1557705	1137749569.1965306	1002332541.2811159	1082825884887947.9	8248868823045081	4747000220518883	4772669732020547	8407254638154193	true	false	false	true	true
1355544116	-1789911731	-744550302	1920907111	313725459	5445862201229311	8930262641541119	2244876578062335	5490835323879423	6921919693586431	1920281002.4551861	701164642.4603515	614944937.092081	2107452930.9826434	1461371643.6479237	4165042139693289.5	4322267395649191.5	758912997579695.9	1581587418011575.8	2418998803228237.5	true	true	true	true	false
-2085952715	1208667125	59977503	-2052330675	-1615341552	3563437145718783	5996127925043199	-4902645240168448	-3145555899318272	6919637665054719	284325131.1590022	864285374.891461	1554981513.8651583	1793078911.0817797	1759878884.2790492	6844137810468835	4095709259928919.5	4010232676969211.5	510164575179099.94	406064918340211.94	false	false	false	false	true
-1936425637	-763887165	-767322540	-766757912	1814180404	764539201126399	-8595552677658623	7901117547544575	-3334083971121152	-1939974849036288	1415933332.746755	6494085.410907802	158908481.94434115	1208895065.2481291	1832629659.3524635	1789027423156481.8	2678345812451979.5	255144353278617.97	3223733087886979.5	5261021674919039	true	false	false	true	false
-1325491382	434666388	-2120914142	-1151928477	1252115501	-6052589703528448	-3196977349132288	8925089915469823	-5967014925434880	8854842185351167	1311967206.205151	848322276.1329185	329700709.12296134	321309421.6088048	1963066990.0446022	5186671047542283	3792717307275221.5	8666931635778379	6153316829850971	8362401388702125	true	true	false	false	false
2047509296	-1521948282	-553063753	-1780278128	-2035024293	-8230247828815871	6567936177209343	-3481478855917568	3684002972041215	64053779103743	714377934.8214861	1346954054.9939036	1082815696.3743005	1430620465.6846511	715358984.3111717	924683291355375.9	7292209110316385	1768202049120021.8	8822731907931961	3012813843866813.5	false	true	false	false	true
406240534	-10330510	1746929424	-840192189	1605034735	3414245320425471	5960681325068287	-8469927920926719	8710044698804223	-553628662235136	884859990.2684188	278301422.04586565	470435716.3743883	544340072.7515082	1108640133.3041332	4205969950100805.5	2778021031127893.5	3655499602790083.5	2115706283546037.8	2808473763974439.5	true	true	true	true	true
-978583979	-685177067	-1545643396	-1726080322	1599533402	-4610232688836608	2602020775133183	-4293697239777280	-1957771348017152	7774580013793279	112735205.43230201	265559944.48018652	2041486051.238281	647890584.6857105	2140297649.2909362	620745830501279.9	5067576600680713	6919534661291433	7964238852282523	6950128580375913	false	false	false	true	false
-1307103253	-303864231	819541024	-1684710092	-1368606505	4182409209708543	3390341960957951	6232081344495615	-878516379844608	-1788520150597632	805252480.7555392	1476599847.221808	612275719.1266243	1826101570.738632	1825535334.224202	4499475923172689.5	2563548959679079.5	5894473608667859	836618944327435.9	838657257721877.9	true	true	false	false	true
-806946253	-1603041357	1810470309	745596433	150579608	1586457365970943	4057347894804479	7212558020771839	-6725530250379264	1309798654017535	477330113.20531094	431402474.8902104	308810699.9335747	249152683.9611458	202690844.05175674	6712897803664385	1727898033238565.8	2366694264590177.5	1813043532375179.8	4903461660773197	true	true	true	false	false
-236018179	1918639247	1281670669	1386550377	-1323512848	3481322936860671	526562675916799	-1892834319794176	2462267845115903	8849856235831295	1764080507.9594364	922087000.3772771	1255812450.3004558	2082640711.80855	2019005581.9998827	5507724999732095	3592715014116939.5	7501742342586611	5569517305536587	7042561780176163	false	false	false	false	true
311842197	-1816658444	2002860780	-1990293048	-1041070177	-8721808320626687	2528555061739519	-5796828452749312	-3703525192237056	5246653778886655	1598620780.3654518	102839962.76941602	1832560519.29885	1578562913.5578983	1445283778.8536096	672498041160637.9	6496542369758073	5797176147466125	1416391326335815.8	920322723215405.9	false	false	true	true	true
-419596309	-2110779282	671242008	-476260087	1734471791	-2257717393620992	937922987556863	-8150063977070591	-4506116054581248	5313846357000191	257836237.67001238	1974459926.4779718	81052863.74914065	110831343.86933197	2024777196.0214612	3290150458921837.5	5263572782320883	2957227830825925.5	5694166594549017	6378220353822081	false	true	true	false	true
-1491424379	-1705912589	1596941489	1191657725	-375569939	4033089151959039	-1735862010249216	-1824505655721984	156924360261631	-5077703715717120	1684054729.871034	1893837639.8066216	762149050.8077735	624574480.2979584	2075378439.1195168	2046364592246475.8	6833753092770809	7706749925970989	6903791253526221	6174421078014189	false	false	false	false	true
2028670583	1198984025	-1426210819	488670294	-958698457	-4005941901000704	6376817124442111	6807478582902783	6795575890542591	469998040514559	1765302525.2533922	2029969715.373865	1588862301.4990995	19388484.504215207	1806140518.7396407	5026787678093561	4341473468230965.5	8308930998017467	6738511359667521	3568097570911709.5	true	false	true	true	false
-1084907472	-1027401122	-1883156626	1498335138	1157115796	-367589054218240	-4813778642272256	-947406434729984	7893833022963711	3180132122492927	273627517.50326616	1941389336.0378256	877818015.9718994	194363769.233496	135404959.65117437	8112856262718717	5762124693849537	690339562470841.9	7159657718320815	2784693201255073.5	true	false	true	true	true
1201619248	-651896252	2021879420	1136528707	-1012472857	-7905612474089471	-5976365794852864	-5908919922720768	1865434286522367	-469990541099008	2049932393.9795694	796187193.8146231	1690921950.471169	267846069.55361202	1434859373.7166376	1394806063925253.8	6727208618622441	4104535029887481.5	3886227286604905.5	5324491469511523	false	false	false	false	true
-109948805	266293062	905587257	1155373865	-532326174	684854786129919	5164382891802623	7058010845216767	-8377834955341823	4587107192406015	282649598.23016787	1848952398.891497	2142158450.3423812	849287860.8031226	1858440376.4476485	8788008299037831	838948853742931.9	2577205745229425.5	3232386895134475.5	5189848941976915	false	true	false	true	true
1676221784	-743220745	-1735546502	-207400267	-2050703944	5463860521730047	-6534825066364928	6708931451682815	-4874056578891776	-8440448481755135	534699760.2572042	25136420.1142448	16761013.164864456	930383497.3137447	1369734069.140438	4381809612237269.5	5161858396745907	7659077985276509	496182155679127.94	7926859485667383	true	true	false	false	true
340061875	2008717822	2088715668	1925608026	134705503	-64964068900864	-5849903846653952	-1276449910685696	5123211565989887	2702731454185471	2018575148.1456823	1735100230.0350437	1153785780.5721383	188991723.2840408	1253776388.8270001	2089622092766333.8	1538638195308755.8	3940278691109231.5	170603890172821.97	5476482747238387	true	true	false	false	true
975184030	1335167536	-175239435	-1810895402	1211247901	3252095796903935	-4010679124099072	7495753509371903	-2585427512918016	-7791326716231679	1735740342.7443967	2136048514.4792209	171201050.90196538	888416973.3804656	1290568765.3058424	3231761998364439.5	1456889590436245.8	4783008832309591	890773383921071.9	3023379179600741.5	false	true	false	true	false
1735349849	-1467383595	-1444670386	777613711	-1508896362	7352615641808895	-5724908365545472	7480428235587583	3212210302091263	3956981966569471	1727624669.4599588	1025982572.4460416	99344987.98668261	1210874919.4422574	182684560.6260205	3367234093538921.5	5328681878536309	3702710849635855.5	6059569509677951	4694211611248509	false	false	false	false	true
-204923202	314073027	-98297216	75082778	527598352	2791414626779135	-3975660074696704	-5330907388968960	5741389946028031	3325675641503743	1154780786.305445	16230914.324495552	198337115.55744573	1674641193.1425118	926803641.7535583	2767822501231529.5	5158773210248803	3550723432916417.5	2404496447397193.5	592794947344831.9	false	false	false	true	false
1346380876	-1455461651	653759385	1387119112	-1166089462	-5676056887427072	-4131652187979776	-5896548781129728	6885759596363775	-8037142148153343	1845043918.3149922	1899551782.257258	1887746648.3130934	1550104767.26722	484864221.4831542	6908910955357803	7442768379497263	7195183310289787	7815290011751737	7533974718818851	true	false	true	true	true
706421819	805298253	-1731717976	906637033	-173359369	4185897595568127	6708794876755967	-5064416491995136	-334529038385152	-2077950862163968	1519245972.0250962	582445433.1261295	1199892480.8628812	1150195495.8265123	1487277108.0000134	7918379021394507	3725982944139027.5	4253200699320629.5	1887151855919185.8	572662763969741.9	true	true	true	false	true
427535108	1125136759	-835623274	-936297109	-828130248	-5660153873432576	-4974036043956224	-5680658076663808	-8036134588252159	-6686968859590656	861484408.4046096	495373158.0754052	72670840.59110802	1730585344.4535627	77822015.63769576	3671806130254933.5	6375188391546119	3159566836339089.5	4655498544491559	6313884825405437	true	false	true	true	false
2028291535	-1698380138	-1563591475	1611988157	1826309581	-286684075786240	-6052076069060608	3909410099298303	-933290185850880	7800739669737471	786288882.5634617	408757125.0380016	926779302.1701517	1624332413.3706594	1875191660.3079634	4484753167045003.5	1707322986598113.8	1107738303445005.9	6630017481816347	8169580473787405	true	true	true	false	false
-7071905	485800275	568047426	1924216071	596303358	-3153170679201792	7147507830226943	-4563879967326208	-6334117939511296	4161152841940991	135499810.52338025	83650546.14966631	41176654.11174031	2044765622.48045	1206192223.4441357	4483347746238123.5	7570553179874143	2146530580523447.8	8674617835996047	2289791512460789.5	true	false	true	false	true
1066852661	-743744958	-1791557001	756273422	959490479	-2854897078763520	7643020044271615	2242092285820927	-5800729113526272	-579653672632320	582164482.3571033	1052008439.9797168	100663334.32982253	1738960829.908485	1941741272.2960608	7816189428525941	3689285973491177.5	7861988472879253	4977976806125389	399355594385603.94	true	true	false	false	false
-676557994	-2088725652	-412342754	360243952	1277289694	1521978284441599	6094963334971391	-6810543394390015	-662505298853888	1969857667006463	1496363177.2988162	55113505.022961244	1275882182.267166	2105427312.2577908	1212870867.923407	4802808421149549	5057216986658343	630895215697753.9	5039959510940629	3681226389305959.5	false	false	true	false	true
-1628652348	140640396	-814945697	418509771	-1631908443	5244515489153023	1512009837314047	-1562457097109504	3403103869075455	3038094878048255	164601143.82778153	403892630.87819034	1977713619.7763462	912314671.2656635	705121509.2783598	400461313967785.94	6103648919586307	1511579204906593.8	2306372521314193.5	6316467094956431	true	true	false	true	false
-83117554	493084543	-1266840514	1004794739	387677881	886348500172799	6561680481845247	335519556829183	-6563594980294656	4018602625728511	808383211.5581619	790173585.4580612	1794094260.825533	900017136.1356683	293406316.1202647	1798702543055343.8	3802035265928357.5	5509852870600967	8917938889206499	8521388447112499	false	true	true	false	false
1246566941	1416872671	808212653	1396466598	-976915745	-1399042370174976	-4342958119714816	3030112752631807	-3717192159854592	-6322120837562368	1991731221.8191876	1066652309.3145853	130665087.77848881	630189094.8545461	1951316687.3398588	3182103974898681.5	4272156697747567.5	2326237872426719.5	4801880527807719	5249420360053075	true	false	false	false	false
-769612759	1847450514	1264084150	1846333452	204763965	-6692816273014784	-4636210496536576	8280765737467903	-5148381160669184	2917148183756799	1080521319.7109306	663567518.627158	1011044790.5249488	1902592595.9525707	578857531.6441882	7468489307440703	2384829793729097.5	2846439230946827.5	8812109444366977	5494591446279807	true	false	true	true	true
-275346685	-1484651731	-1993348351	1578124005	-1465578392	-7480169128263679	-8033759421005823	1836524324782079	-361680424927232	-4135369159213056	55179925.43261879	1360660276.8325953	773750074.8863357	924054707.0737909	563412527.8003719	3837745050724577.5	245800842146413.97	8596649337029149	4475962115562061.5	6134992370431853	true	false	true	false	true
-1341837778	-2067494785	2145306337	1201357117	-604642293	8761229967359	-6043862728441856	-1163393717239808	-6228925483057152	2571296265207807	1475833983.890551	1604668610.8406615	680363326.5056556	1560430106.2122104	1329238323.6604836	967479217715765.9	8563594037887769	3242269210046123.5	6657842977233553	7452582758889127	true	false	false	true	false
-1235722053	-378132764	-2121403989	864549077	302188561	-887275747540992	-130665190260736	325734459506687	1200855197941759	-1400566307618816	1261190783.0600698	471917424.41686064	665854889.2792807	1256384123.8978298	1747844227.5657973	8904694028225683	7708735385467789	2755295943355985.5	4817514415042289	3307765752288565.5	true	false	true	true	true
-1929849388	-750370544	-791395942	-928446535	1905485965	7247675422408703	660472151932927	3002097536598015	3956000335855615	-7650477500006399	1775990274.1726882	1943345520.9790847	1732124858.254705	216244783.9768698	1276045615.9067972	7626802522624469	4968471296119955	7199371454786277	1068341831381425.9	5711438301688403	false	false	true	true	true
2059687530	852079454	1477502537	1614960794	-1666134731	834390334636031	3786722416525311	-447998676959232	-8963855786967039	6258515739934719	701143795.488402	516771481.8931362	1552603440.9539874	1631777087.762715	461072854.9070265	5244122436565707	3209022568445679.5	716691828639479.9	5601802446684051	821703978068263.9	false	true	true	true	true
444950625	33274315	1382597359	2141866980	-667527098	6431772883550207	-8338963441909759	4100935915667455	5854180174462975	6303364262395903	1467057206.2647114	698592444.1114248	1280565517.0396793	1376344287.8704085	1254676344.8880844	2661409400384793.5	7501798638523429	309808212456441.94	3062092499899823.5	6469549275716503	true	false	false	true	true
2120190696	-1713486463	372934782	82368083	-440440831	8040024255758335	-1664237394984960	-5438117712494592	-7970653755932671	5883301600428031	1249105714.8573751	2100831759.5934827	1446333091.3144567	1554588292.0212624	1543531334.5780187	6682407278642389	5597411739527211	7343065660021719	3583919501197935.5	4193442700785751.5	true	false	false	false	true
-934136426	12195539	337210911	971330624	1664907022	-4996885248999424	-2740492991201280	2475510835707903	8243928125931519	2243774591795199	668652479.516707	1115837490.3191833	303350765.1085348	1397748804.0159273	1331248993.933466	1595203776081257.8	4335829586372447.5	5136128914665961	942566109283755.9	1472185529205069.8	true	false	true	false	true
-1930380562	71133962	-376436283	1760161819	-1374353333	8524011495489535	-1978390433234944	1441516824297471	782474342825983	-1861837016530944	2072427610.458468	595130242.9268851	566237082.9764695	408307921.88738334	1285982254.255814	1547080813235779.8	5236986777470549	107342596750423.98	514434379583999.94	4563029574106357	true	true	true	false	true
-1979650944	586745563	759090132	-1248452621	1110900318	6783401470197759	-316394155540480	6400215846223871	8310919138377727	1855614527471615	1307033559.0992227	1442643311.8496602	154279426.9324844	188772468.28564972	9577213.364765288	6457180740990011	8251904346548079	2344435896184515.5	2502839107998485.5	3188369045719053.5	true	false	false	true	true
-923192758	-1875450995	-310242635	-1583604943	1179492138	5314964566835199	-493140049920000	-4395221441839104	5038063528968191	639427579740159	1325579635.5852716	1169565880.5732603	2024024041.880475	1162089440.6441474	1836190653.4279947	4034653748402379.5	1637538478825257.8	6209371622928637	7131767663387905	3964300788042165.5	false	false	false	true	false
-1323562062	-1286870972	1882690471	1546594960	1152565039	2390123257790463	4615432707244031	7222065534861311	1016341012152319	7163165049618431	865723927.2143562	1030007685.4260616	1303871609.058484	1964704493.308427	120671805.28377983	7991409170017105	5365357137841153	1094767180548111.9	4796407293726959	2052910733298709.8	false	true	true	true	true
2102405207	1973779580	870133495	1895560421	973684413	5413781697986559	4143040042106879	-8164218838712319	7277539605086207	8491033344081919	1233316640.9947424	1385205068.2074974	1771824573.7652638	1796232166.2337518	1830649559.5771458	4862807651096831	6134740167569319	5841174307689413	3295063109325551.5	7828910265570973	false	false	false	true	true
1700956247	-1351896487	2056147046	1866869518	452411107	-2155125174960128	-6693435096432640	-8870509001310207	3352818060623871	7271662202388479	459547978.41952497	469093149.00741684	1844378389.5435486	1639365411.886754	359665215.9975497	8625482337068027	8800489100336689	2492995238840227.5	3872533805239773.5	5316920868023093	false	false	false	true	true
323293966	-1558167908	-309334689	1899414561	1352634503	-540106221944832	964954744160255	1842934626385919	7190596473061375	4597283064643583	537790615.8607768	1757939158.4102328	214218614.1127749	1030434484.5011078	460033070.5029464	2032981430174139.8	1761413652535275.8	5945354559217023	1483918506571773.8	8047315273270939	false	false	true	false	true
-659872924	-1348496315	408704590	559330255	-1920355357	6288661398159359	2874982845644799	-1643131346878464	-3898741450866688	-4785874071977984	1514745801.8122902	804563857.0646396	725492245.5554063	670351541.7313966	1616998675.9285872	7044044466886805	7286034359610839	7305156184655935	5358346611724849	3806293024562557.5	false	true	true	false	true
-291139827	1893677246	142750320	-1343885889	-2104462281	2505749632647167	-6076389526601728	-3512345225592832	4693374044995583	-1756229131042816	393135965.7731815	1076659399.0525708	951214563.7613275	853144744.9475754	871368336.6393505	3602096110359737.5	4021747618192147.5	866358853443087.9	2381139145388143.5	1784731833160419.8	false	true	true	true	false
-377089256	-1702490196	1128170870	294646398	538832053	-538427133001728	-5050065928323072	-7507069183721471	5673315897180159	6957206561882111	341038659.7821662	32156599.251836333	2100855806.132688	1561383498.970761	219834777.54065782	3604399919612379.5	2566966656975973.5	4006710063517485.5	1299026851781843.8	3472503120942021.5	true	false	true	true	true
107045124	-1749644997	-1718206205	-1657008350	-2003373312	255719135772671	-7186653953130495	-7083329052475391	4483174428049407	2540695281729535	1633023960.3291736	377242106.1755545	1350092470.4986513	1441627844.7115247	234201870.2039405	3165208420530345.5	1699945972460201.8	5600136800642715	8078987634488769	1215098751940581.8	true	true	true	false	true
1085313923	1337443713	396392103	2087574918	-2004763750	2184934508724223	4625902872821759	-5923101112008704	-8536184284250111	2291956432502783	1116271799.4350562	1727888036.2008345	1328779810.6266792	195424691.4003227	2052997843.8970964	3350609852471203.5	2279806953684877.5	4495284997222647.5	3191039519654549.5	4443893019166175.5	false	true	false	true	false
-1377125922	1830475352	9625501	-1861089148	-489845209	-8979536372826111	-562558431920128	8383888925655039	-7031853722632191	-4397767099154432	335246083.9611503	1644576023.6513126	1182951439.9135299	1909546202.7105074	1821451132.657812	2963386098470209.5	4200015199184077.5	6841359308425009	5465174266846453	3946136863598907.5	true	false	true	true	true
-1201548296	1321749673	1358947200	454232969	1599924149	-5550343962230784	-6602303310135296	6672654165606399	-106701730611200	2243151775399935	1719687783.7954776	703311402.9338844	1272246542.6718757	101267769.01685414	1926369939.382963	3730566139237709.5	1393214503580419.8	6396640764008731	7160047890508733	6515556527326083	true	true	false	false	true
-345391212	1228895932	-1737178577	348556940	998865174	-7322157965115391	-6527756888178688	1309974470852607	6290713159401471	8312488147812351	1922040891.6661968	1474575487.0230446	134609719.79946765	1836862590.282701	993955986.2580212	7749880617049331	6505656662462463	3095441483404083.5	7368549334217373	3895663148966385.5	true	true	false	true	false
-1626343978	599849606	-1274124896	675901833	1469657405	3246279316471807	5339887205089279	-1406758383779840	-4690543065956352	7724460031344639	169170545.14244145	1878219075.0032098	1449928677.4743166	1485140190.638636	547563324.7515088	5785267191823335	6597148568339307	3280659529148011.5	1574167223911297.8	6729325709952721	true	true	false	true	false
-384459699	426510663	-1032806640	-659745981	-142999620	-510698698309632	-1722739312295936	1522687264423935	-4614310890307584	-8751470677590015	6410127.994516425	359593494.44330096	771101935.5689124	703704241.2099236	1592643009.7113116	5849727459856055	2134361817133405.8	1630977774808591.8	1475028851347533.8	2902170426322439.5	true	false	false	false	true
1306049588	653397392	1246180787	-1613255080	992234896	-497733299339264	4078046596300799	-1415677529292800	1967782283444223	6374319370272767	270030051.4675664	1678297095.0714345	1963373376.021988	704028185.1704934	1225359468.4071517	6624602129109519	6875789939337735	6362095013797323	4078579759682019.5	8799149693563849	false	false	true	false	true
418743649	1092327216	-1660241903	-70848289	-1043867192	-966235969814528	-7597137642651647	-6433176775819264	-8769378287878143	3333454934573055	926596123.9958444	114822308.20994227	527195488.8298953	1195778719.524903	60747689.404733695	2114466361578493.8	5495785839069323	7213888984325293	4446029116060631.5	1339259584594141.8	false	false	false	false	false
-948517590	1322261440	-2094248285	42256906	-1002712127	1138901909503999	8673265098686463	-7429602767011839	1838543739551743	-7316335440691199	126120023.23069234	661104799.1223401	1851587302.2962105	1825830061.1916409	1056926074.300156	8017371133681351	2529570233609925.5	5351561819107531	340360831130153.94	4612298852090477	true	false	true	true	true
753169312	-485846446	288181030	323706616	927477820	3395610367492095	-844502164045824	-6510582878437376	2950188373114879	765977918701567	1674485072.5087454	224750045.60565737	87491768.39488831	897057913.8297076	592071919.0390104	1566145150436315.8	8095384150277339	2585586902940597.5	2465182516123141.5	1932578766637003.8	false	false	true	true	false
-68824124	1464697156	1885754840	-1510473658	-350906295	2724235915034623	-3261643895078912	-8995541933359103	-7757021986160639	2352891255848959	1379329098.13274	1790284902.9959974	85128420.46950091	1271203809.4840722	1765771208.4782128	5817421994556109	3248330485660635.5	5755492453108873	4603730619508121	5428194685972061	true	false	false	true	false
402586101	1790501492	-88668883	1141687954	2048121686	303811331620863	4831345360502783	2671784239300607	-7182506767941631	3785031621279743	1584337427.9251573	178973065.68798906	1650188917.4493244	1356088083.5950432	373574638.61070967	8944231640697921	2324348836649417.5	5904678751913825	3779807450968905.5	2232400004229463.8	false	false	true	true	true
1147305448	1304232957	797807741	292744505	-711419423	-7625421436747775	-1055099136770048	1585855198134271	1166384641867775	1246917459705855	102666063.65094289	542155894.613471	176294308.170419	405059934.1899417	9762037.897342568	2959846129987007.5	2809327400688003.5	5557576811865269	1749597735883199.8	3488184193941569.5	false	false	false	false	false
1575763558	-620074593	1448060885	48371564	-444040714	-3753637297782784	8992433962483711	-2915496626225152	-8415548585017343	-8662471543881727	676309787.9937626	414860120.51818377	2081537192.910903	1436332318.183572	1071805130.3622352	1486850730555451.8	1984182134863887.8	845697264237179.9	6652721663276645	1067467440701349.9	false	false	false	true	false
-170944844	468336947	1015674513	1864264231	859462764	-1574517692432384	918145250361343	-1619756125782016	-3052265669656576	3347581975396351	1928307323.722945	1365616856.604137	1014493115.2591877	796548482.7986577	1261300681.1126237	4383089056299941.5	4120526617225573.5	6027504736200107	8718940119542885	478903097001607.94	true	true	false	true	true
-2014962018	-1736490257	1639609773	-20369169	-314896361	-302325990162432	-7221583974236159	-4016798022238208	-5981070843445248	-507252515536896	1715713596.1892316	1164118984.066146	1219619660.515616	1555278379.4641745	1616194135.7644355	7529445647948245	7145616394404305	8979513988434537	2481338886435389.5	6416588341079599	false	false	false	true	false
-1459406677	314306480	469680630	1925696290	23211250	-4481171765329920	-1184838010798080	3909604442374143	7691112395309055	-7154559692570623	1252560993.6652112	515059017.52488357	589023961.0523044	563551045.2726866	1188926573.8998942	202896715324171.97	1366052160702087.8	6873147756347669	5936280533049161	3825573387412927.5	false	true	false	false	false
505141394	-928678606	-1241541031	1301362344	2074270039	7718665927524351	186333054107647	-4031992089804800	-6585418979999744	-6167489478131712	271936417.670785	795961042.3726045	1847680034.028555	731867434.0043262	1355906091.6139998	5046259882908327	618036990112589.9	7455074705482423	1656690642693357.8	6806552605186501	false	false	true	false	true
-914985492	-1520193508	-795970450	2072885955	-568742572	5546978968600575	-6486019771727872	-6452783691595776	2070387433144319	6199474070224895	59655557.20497209	1768246119.742262	1769746935.2423341	144286347.38211697	272619998.611665	649919811101169.9	3421823459528165.5	2361934347109143.5	6031444744361175	605118565284751.9	true	true	false	true	false
1510028554	1475885471	1816153797	3385954	1516542824	4593219811672063	-1833608746631168	8746083542892543	-6798994906808319	6036061952147455	841610237.3160119	429349857.8822336	1592226453.271324	124752249.2098301	442381336.23266697	5561194950133727	7152269870944697	1116195376222751.9	6915835326109167	2758720678495845.5	false	true	false	false	true
404517804	-1686397183	568386102	64204822	2044392493	-2588478554505216	2318263488872447	1853599407669247	-3832575982305280	-8437892124770303	308633757.3954753	279189495.81573105	1891602777.3659632	1378813918.7459574	29848515.87562707	5496268347349819	5209206876194163	8976155189453149	3810981393536455.5	550922309109773.94	false	true	false	false	false
1245119657	1124799731	-2077739240	-1321644447	-1888562938	-3388683340218368	-3999514360807424	-2401925723062272	-3878058515759104	-8876868426006527	1290747620.9943616	94148216.93038052	1302225123.8825512	47779195.293800175	1653903035.4626887	3582031634196117.5	4542074376104153	238269861009897.97	691552467457815.9	2462462901517761.5	false	false	false	false	true
